selected_features_bin,experiment_name,pob_accuracy_avg,pob_ngenes_avg,count
AFFX-LysX-5_at,"leukemia_base_0002_7, leukemia_base_0002_8, leukemia_base_0002_15, leukemia_base_0002_24","[1.0, 1.0, 1.0, 1.0]","[682.0, 694.0, 654.0, 683.0]",4
AFFX-LysX-M_at,"leukemia_base_0002_7, leukemia_base_0002_11, leukemia_base_0002_13, leukemia_base_0002_14, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0, 1.0]","[682.0, 707.0, 696.0, 700.0, 713.0]",5
AFFX-M27830_3_at,"leukemia_base_0002_8, leukemia_base_0002_14, leukemia_base_0002_18","[1.0, 1.0, 1.0]","[694.0, 700.0, 730.0]",3
AFFX-M27830_5_at,leukemia_base_0002_2,[1.0],[683.0],1
AFFX-M27830_M_at,"leukemia_base_0002_11, leukemia_base_0002_17, leukemia_base_0002_22, leukemia_base_0009_25","[1.0, 1.0, 1.0, 1.0]","[707.0, 689.0, 676.0, 53.0]",4
AFFX-PheX-3_at,"leukemia_base_0002_13, leukemia_base_0011_3","[1.0, 1.0]","[696.0, 30.0]",2
AFFX-PheX-5_at,"leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0002_19","[1.0, 1.0, 1.0]","[660.0, 669.0, 683.0]",3
AFFX-PheX-M_at,"leukemia_base_0002_11, leukemia_base_0002_17, leukemia_base_0002_19, leukemia_base_0002_23, leukemia_base_0009_21","[1.0, 1.0, 1.0, 1.0, 1.0]","[707.0, 689.0, 683.0, 726.0, 73.0]",5
AFFX-ThrX-3_at,leukemia_base_0009_16,[0.984],[64.0],1
AFFX-ThrX-5_at,"leukemia_base_0002_2, leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_21","[1.0, 1.0, 1.0, 1.0, 1.0, 0.969]","[683.0, 657.0, 707.0, 654.0, 689.0, 679.0]",6
AFFX-ThrX-M_at,leukemia_base_0002_17,[1.0],[689.0],1
AFFX-TrpnX-3_at,leukemia_base_0002_14,[1.0],[700.0],1
AFFX-TrpnX-5_at,leukemia_base_0002_26,[1.0],[711.0],1
AFFX-TrpnX-M_at,"leukemia_base_0002_5, leukemia_base_0002_8, leukemia_base_0002_11","[1.0, 1.0, 1.0]","[637.0, 694.0, 707.0]",3
AJ000099_s_at,"leukemia_base_0002_1, leukemia_base_0002_7, leukemia_base_0002_27, leukemia_base_0002_28","[0.984, 1.0, 1.0, 1.0]","[681.0, 682.0, 713.0, 688.0]",4
AJ000480_at,"leukemia_base_0002_7, leukemia_base_0002_23","[1.0, 1.0]","[682.0, 726.0]",2
AJ001047_at,leukemia_base_0002_15,[1.0],[654.0],1
AJ001421_at,"leukemia_base_0002_0, leukemia_base_0002_7","[1.0, 1.0]","[685.0, 682.0]",2
AJ001487_at,leukemia_base_0002_3,[1.0],[660.0],1
D00003_at,"leukemia_base_0002_13, leukemia_base_0002_15, leukemia_base_0002_20, leukemia_base_0002_27, leukemia_base_0009_18, leukemia_base_0011_25","[1.0, 1.0, 1.0, 1.0, 0.984, 1.0]","[696.0, 654.0, 647.0, 713.0, 70.0, 33.0]",6
D00003_s_at,"leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0002_14","[1.0, 1.0, 1.0]","[707.0, 693.0, 700.0]",3
D00017_at,"leukemia_base_0002_4, leukemia_base_0002_22, leukemia_base_0002_27, leukemia_base_0002_29, leukemia_base_0009_21, leukemia_base_0009_28","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[669.0, 676.0, 713.0, 707.0, 73.0, 65.0]",6
D00097_s_at,"leukemia_base_0002_5, leukemia_base_0002_11, leukemia_base_0002_14","[1.0, 1.0, 1.0]","[637.0, 707.0, 700.0]",3
D00408_at,"leukemia_base_0002_5, leukemia_base_0002_12","[1.0, 1.0]","[637.0, 693.0]",2
D00408_s_at,leukemia_base_0002_23,[1.0],[726.0],1
D00591_at,"leukemia_base_0002_1, leukemia_base_0002_27","[0.984, 1.0]","[681.0, 713.0]",2
D00632_at,"leukemia_base_0002_4, leukemia_base_0002_27, leukemia_base_0009_12","[1.0, 1.0, 1.0]","[669.0, 713.0, 61.0]",3
D00654_at,"leukemia_base_0002_6, leukemia_base_0002_12, leukemia_base_0002_16, leukemia_base_0002_26, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 693.0, 650.0, 711.0, 713.0]",5
D00723_at,"leukemia_base_0002_9, leukemia_base_0002_25, leukemia_base_0009_2, leukemia_base_0009_23","[0.999, 1.0, 1.0, 0.969]","[636.0, 716.0, 49.0, 57.0]",4
D00726_at,"leukemia_base_0002_7, leukemia_base_0002_13, leukemia_base_0002_29","[1.0, 1.0, 1.0]","[682.0, 696.0, 707.0]",3
D00749_s_at,"leukemia_base_0002_2, leukemia_base_0002_5, leukemia_base_0002_20, leukemia_base_0002_24, leukemia_base_0002_28, leukemia_base_0009_13","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[683.0, 637.0, 647.0, 683.0, 688.0, 58.0]",6
D00760_at,"leukemia_base_0002_2, leukemia_base_0002_21, leukemia_base_0011_17","[1.0, 0.969, 0.984]","[683.0, 679.0, 31.0]",3
D00761_at,"leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_19, leukemia_base_0002_27","[1.0, 0.999, 1.0, 1.0, 1.0]","[694.0, 636.0, 693.0, 683.0, 713.0]",5
D00762_at,leukemia_base_0002_9,[0.999],[636.0],1
D00763_at,"leukemia_base_0002_3, leukemia_base_0002_21, leukemia_base_0009_2","[1.0, 0.969, 1.0]","[660.0, 679.0, 49.0]",3
D00860_at,"leukemia_base_0002_12, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0002_21, leukemia_base_0002_25","[1.0, 1.0, 1.0, 0.969, 1.0]","[693.0, 689.0, 730.0, 679.0, 716.0]",5
D10040_at,"leukemia_base_0002_0, leukemia_base_0002_3, leukemia_base_0002_12, leukemia_base_0002_13","[1.0, 1.0, 1.0, 1.0]","[685.0, 660.0, 693.0, 696.0]",4
D10202_at,"leukemia_base_0002_28, leukemia_base_0011_12","[1.0, 1.0]","[688.0, 38.0]",2
D10326_s_at,"leukemia_base_0002_0, leukemia_base_0002_12, leukemia_base_0002_17, leukemia_base_0002_23, leukemia_base_0009_0, leukemia_base_0011_10","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 693.0, 689.0, 726.0, 64.0, 34.0]",6
D10495_at,"leukemia_base_0002_2, leukemia_base_0002_11, leukemia_base_0002_21, leukemia_base_0002_22, leukemia_base_0009_18, leukemia_base_0011_0","[1.0, 1.0, 0.969, 1.0, 0.984, 0.969]","[683.0, 707.0, 679.0, 676.0, 70.0, 36.0]",6
D10511_at,"leukemia_base_0002_12, leukemia_base_0002_20, leukemia_base_0002_21","[1.0, 1.0, 0.969]","[693.0, 647.0, 679.0]",3
D10522_at,"leukemia_base_0002_6, leukemia_base_0002_21","[1.0, 0.969]","[671.0, 679.0]",2
D10537_s_at,"leukemia_base_0002_0, leukemia_base_0002_4, leukemia_base_0002_12, leukemia_base_0002_23, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 669.0, 693.0, 726.0, 688.0]",5
D10656_at,"leukemia_base_0002_0, leukemia_base_0002_18","[1.0, 1.0]","[685.0, 730.0]",2
D10667_s_at,leukemia_base_0002_29,[1.0],[707.0],1
D10704_at,"leukemia_base_0002_5, leukemia_base_0002_8","[1.0, 1.0]","[637.0, 694.0]",2
D10922_s_at,"leukemia_base_0002_14, leukemia_base_0002_25, leukemia_base_0009_1","[1.0, 1.0, 1.0]","[700.0, 716.0, 62.0]",3
D10923_at,leukemia_base_0002_27,[1.0],[713.0],1
D10925_at,"leukemia_base_0002_5, leukemia_base_0002_9, leukemia_base_0002_10, leukemia_base_0002_12, leukemia_base_0002_29","[1.0, 0.999, 1.0, 1.0, 1.0]","[637.0, 636.0, 657.0, 693.0, 707.0]",5
D10995_at,"leukemia_base_0002_26, leukemia_base_0002_28","[1.0, 1.0]","[711.0, 688.0]",2
D11086_at,"leukemia_base_0002_0, leukemia_base_0002_15, leukemia_base_0002_16, leukemia_base_0002_25, leukemia_base_0002_28, leukemia_base_0009_8","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[685.0, 654.0, 650.0, 716.0, 688.0, 52.0]",6
D11094_at,leukemia_base_0002_13,[1.0],[696.0],1
D11139_at,"leukemia_base_0002_1, leukemia_base_0002_3","[0.984, 1.0]","[681.0, 660.0]",2
D11151_at,"leukemia_base_0002_3, leukemia_base_0002_6, leukemia_base_0002_13, leukemia_base_0002_15, leukemia_base_0002_16","[1.0, 1.0, 1.0, 1.0, 1.0]","[660.0, 671.0, 696.0, 654.0, 650.0]",5
D11327_s_at,leukemia_base_0002_13,[1.0],[696.0],1
D11428_at,"leukemia_base_0002_5, leukemia_base_0002_9, leukemia_base_0002_11, leukemia_base_0002_18, leukemia_base_0002_20","[1.0, 0.999, 1.0, 1.0, 1.0]","[637.0, 636.0, 707.0, 730.0, 647.0]",5
D12485_at,"leukemia_base_0002_3, leukemia_base_0002_25","[1.0, 1.0]","[660.0, 716.0]",2
D12620_s_at,"leukemia_base_0002_5, leukemia_base_0002_22, leukemia_base_0002_24, leukemia_base_0011_11","[1.0, 1.0, 1.0, 1.0]","[637.0, 676.0, 683.0, 35.0]",4
D12625_at,"leukemia_base_0002_8, leukemia_base_0002_11","[1.0, 1.0]","[694.0, 707.0]",2
D12676_at,"leukemia_base_0002_6, leukemia_base_0002_9, leukemia_base_0002_23, leukemia_base_0002_28","[1.0, 0.999, 1.0, 1.0]","[671.0, 636.0, 726.0, 688.0]",4
D12686_at,"leukemia_base_0002_1, leukemia_base_0002_8, leukemia_base_0002_17","[0.984, 1.0, 1.0]","[681.0, 694.0, 689.0]",3
D12763_at,"leukemia_base_0002_15, leukemia_base_0002_18","[1.0, 1.0]","[654.0, 730.0]",2
D12775_s_at,"leukemia_base_0002_0, leukemia_base_0002_4, leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_14, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0002_20, leukemia_base_0009_1","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 669.0, 671.0, 682.0, 700.0, 689.0, 730.0, 647.0, 62.0]",9
D13118_at,"leukemia_base_0002_1, leukemia_base_0002_4","[0.984, 1.0]","[681.0, 669.0]",2
D13146_cds1_at,"leukemia_base_0002_3, leukemia_base_0002_10, leukemia_base_0002_20, leukemia_base_0002_23, leukemia_base_0002_26, leukemia_base_0011_16","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[660.0, 657.0, 647.0, 726.0, 711.0, 26.0]",6
D13168_at,"leukemia_base_0002_5, leukemia_base_0002_20, leukemia_base_0002_23, leukemia_base_0009_15","[1.0, 1.0, 1.0, 0.984]","[637.0, 647.0, 726.0, 82.0]",4
D13264_at,"leukemia_base_0002_9, leukemia_base_0002_14, leukemia_base_0002_18","[0.999, 1.0, 1.0]","[636.0, 700.0, 730.0]",3
D13305_at,"leukemia_base_0002_7, leukemia_base_0002_15, leukemia_base_0002_24","[1.0, 1.0, 1.0]","[682.0, 654.0, 683.0]",3
D13315_at,"leukemia_base_0002_0, leukemia_base_0002_6, leukemia_base_0002_10, leukemia_base_0002_13, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0, 0.969, 1.0]","[685.0, 671.0, 657.0, 696.0, 683.0, 679.0, 688.0]",7
D13370_at,"leukemia_base_0002_12, leukemia_base_0002_26, leukemia_base_0002_28, leukemia_base_0009_5","[1.0, 1.0, 1.0, 0.98]","[693.0, 711.0, 688.0, 68.01]",4
D13413_rna1_s_at,"leukemia_base_0002_0, leukemia_base_0002_4, leukemia_base_0002_9, leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0002_23, leukemia_base_0002_24","[1.0, 1.0, 0.999, 1.0, 1.0, 1.0, 1.0]","[685.0, 669.0, 636.0, 730.0, 683.0, 726.0, 683.0]",7
D13435_at,"leukemia_base_0002_2, leukemia_base_0002_14, leukemia_base_0009_17","[1.0, 1.0, 0.984]","[683.0, 700.0, 66.0]",3
D13540_at,"leukemia_base_0002_10, leukemia_base_0002_16, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[657.0, 650.0, 716.0]",3
D13626_at,"leukemia_base_0002_23, leukemia_base_0009_3","[1.0, 1.0]","[726.0, 67.0]",2
D13627_at,"leukemia_base_0002_1, leukemia_base_0002_2, leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0009_6, leukemia_base_0009_20","[0.984, 1.0, 1.0, 1.0, 0.984, 0.999]","[681.0, 683.0, 671.0, 682.0, 60.0, 65.0]",6
D13628_at,"leukemia_base_0002_1, leukemia_base_0002_20","[0.984, 1.0]","[681.0, 647.0]",2
D13630_at,"leukemia_base_0002_1, leukemia_base_0002_14, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0002_25, leukemia_base_0009_17","[0.984, 1.0, 1.0, 1.0, 1.0, 0.984]","[681.0, 700.0, 676.0, 726.0, 716.0, 66.0]",6
D13631_s_at,"leukemia_base_0002_18, leukemia_base_0002_24, leukemia_base_0002_26, leukemia_base_0011_0","[1.0, 1.0, 1.0, 0.969]","[730.0, 683.0, 711.0, 36.0]",4
D13633_at,"leukemia_base_0002_6, leukemia_base_0002_11, leukemia_base_0002_21","[1.0, 1.0, 0.969]","[671.0, 707.0, 679.0]",3
D13634_at,leukemia_base_0002_20,[1.0],[647.0],1
D13635_at,"leukemia_base_0002_18, leukemia_base_0002_21","[1.0, 0.969]","[730.0, 679.0]",2
D13636_at,"leukemia_base_0002_16, leukemia_base_0002_22, leukemia_base_0009_0","[1.0, 1.0, 1.0]","[650.0, 676.0, 64.0]",3
D13637_at,"leukemia_base_0002_2, leukemia_base_0002_5, leukemia_base_0002_13, leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[683.0, 637.0, 696.0, 700.0, 647.0, 713.0]",6
D13638_s_at,"leukemia_base_0002_10, leukemia_base_0002_17","[1.0, 1.0]","[657.0, 689.0]",2
D13639_at,leukemia_base_0002_19,[1.0],[683.0],1
D13640_at,"leukemia_base_0002_25, leukemia_base_0009_7, leukemia_base_0009_29","[1.0, 0.984, 1.0]","[716.0, 58.0, 76.0]",3
D13641_at,"leukemia_base_0002_0, leukemia_base_0002_12, leukemia_base_0002_14, leukemia_base_0002_17, leukemia_base_0002_28, leukemia_base_0009_24","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[685.0, 693.0, 700.0, 689.0, 688.0, 50.0]",6
D13642_at,"leukemia_base_0002_6, leukemia_base_0002_24, leukemia_base_0002_28","[1.0, 1.0, 1.0]","[671.0, 683.0, 688.0]",3
D13643_at,leukemia_base_0002_10,[1.0],[657.0],1
D13644_at,"leukemia_base_0002_17, leukemia_base_0002_22, leukemia_base_0002_25, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0]","[689.0, 676.0, 716.0, 713.0]",4
D13645_at,"leukemia_base_0002_11, leukemia_base_0002_26","[1.0, 1.0]","[707.0, 711.0]",2
D13705_s_at,"leukemia_base_0002_0, leukemia_base_0002_2, leukemia_base_0002_21, leukemia_base_0002_29","[1.0, 1.0, 0.969, 1.0]","[685.0, 683.0, 679.0, 707.0]",4
D13720_s_at,leukemia_base_0002_7,[1.0],[682.0],1
D13748_at,"leukemia_base_0002_1, leukemia_base_0002_5, leukemia_base_0002_9, leukemia_base_0002_13, leukemia_base_0002_20, leukemia_base_0002_28","[0.984, 1.0, 0.999, 1.0, 1.0, 1.0]","[681.0, 637.0, 636.0, 696.0, 647.0, 688.0]",6
D13789_at,"leukemia_base_0002_4, leukemia_base_0002_10, leukemia_base_0002_26, leukemia_base_0011_18","[1.0, 1.0, 1.0, 0.984]","[669.0, 657.0, 711.0, 23.0]",4
D13814_s_at,"leukemia_base_0002_0, leukemia_base_0002_16, leukemia_base_0002_18, leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0002_25, leukemia_base_0009_4","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[685.0, 650.0, 730.0, 726.0, 683.0, 716.0, 71.0]",7
D13897_rna2_at,"leukemia_base_0002_5, leukemia_base_0002_8, leukemia_base_0002_24, leukemia_base_0002_26","[1.0, 1.0, 1.0, 1.0]","[637.0, 694.0, 683.0, 711.0]",4
D13900_at,"leukemia_base_0002_6, leukemia_base_0002_14, leukemia_base_0002_15","[1.0, 1.0, 1.0]","[671.0, 700.0, 654.0]",3
D13969_at,leukemia_base_0002_6,[1.0],[671.0],1
D13988_at,"leukemia_base_0002_5, leukemia_base_0002_18, leukemia_base_0002_27","[1.0, 1.0, 1.0]","[637.0, 730.0, 713.0]",3
D14043_at,"leukemia_base_0002_4, leukemia_base_0002_7, leukemia_base_0002_10, leukemia_base_0002_19, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0, 1.0]","[669.0, 682.0, 657.0, 683.0, 707.0]",5
D14134_at,"leukemia_base_0002_13, leukemia_base_0002_17, leukemia_base_0002_21, leukemia_base_0002_25, leukemia_base_0009_16","[1.0, 1.0, 0.969, 1.0, 0.984]","[696.0, 689.0, 679.0, 716.0, 64.0]",5
D14446_at,"leukemia_base_0002_3, leukemia_base_0002_24","[1.0, 1.0]","[660.0, 683.0]",2
D14497_at,leukemia_base_0009_21,[1.0],[73.0],1
D14520_at,"leukemia_base_0002_13, leukemia_base_0002_25, leukemia_base_0009_1, leukemia_base_0009_19","[1.0, 1.0, 1.0, 1.0]","[696.0, 716.0, 62.0, 68.0]",4
D14530_at,"leukemia_base_0002_4, leukemia_base_0002_6, leukemia_base_0002_16, leukemia_base_0009_23","[1.0, 1.0, 1.0, 0.969]","[669.0, 671.0, 650.0, 57.0]",4
D14533_at,leukemia_base_0002_21,[0.969],[679.0],1
D14657_at,leukemia_base_0002_11,[1.0],[707.0],1
D14658_at,"leukemia_base_0002_2, leukemia_base_0002_8, leukemia_base_0002_17, leukemia_base_0002_25, leukemia_base_0009_4","[1.0, 1.0, 1.0, 1.0, 0.984]","[683.0, 694.0, 689.0, 716.0, 71.0]",5
D14659_at,"leukemia_base_0002_5, leukemia_base_0002_7, leukemia_base_0002_24, leukemia_base_0002_26, leukemia_base_0011_1","[1.0, 1.0, 1.0, 1.0, 0.984]","[637.0, 682.0, 683.0, 711.0, 42.0]",5
D14660_at,"leukemia_base_0002_3, leukemia_base_0002_20","[1.0, 1.0]","[660.0, 647.0]",2
D14661_at,"leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_14, leukemia_base_0002_18, leukemia_base_0002_26, leukemia_base_0002_27","[0.999, 1.0, 1.0, 1.0, 1.0, 1.0]","[636.0, 693.0, 700.0, 730.0, 711.0, 713.0]",6
D14662_at,"leukemia_base_0002_6, leukemia_base_0011_18","[1.0, 0.984]","[671.0, 23.0]",2
D14663_at,"leukemia_base_0002_0, leukemia_base_0002_1, leukemia_base_0002_14, leukemia_base_0002_15, leukemia_base_0009_16","[1.0, 0.984, 1.0, 1.0, 0.984]","[685.0, 681.0, 700.0, 654.0, 64.0]",5
D14664_at,"leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_19, leukemia_base_0002_22, leukemia_base_0002_28, leukemia_base_0009_22","[1.0, 0.999, 1.0, 1.0, 1.0, 0.984]","[694.0, 636.0, 683.0, 676.0, 688.0, 64.0]",6
D14678_at,"leukemia_base_0002_4, leukemia_base_0002_10, leukemia_base_0002_14, leukemia_base_0002_28, leukemia_base_0009_11","[1.0, 1.0, 1.0, 1.0, 0.969]","[669.0, 657.0, 700.0, 688.0, 60.0]",5
D14686_at,"leukemia_base_0002_7, leukemia_base_0002_13, leukemia_base_0002_22","[1.0, 1.0, 1.0]","[682.0, 696.0, 676.0]",3
D14689_at,"leukemia_base_0002_4, leukemia_base_0002_14, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[669.0, 700.0, 716.0]",3
D14695_at,"leukemia_base_0002_11, leukemia_base_0002_26","[1.0, 1.0]","[707.0, 711.0]",2
D14710_at,"leukemia_base_0002_6, leukemia_base_0002_29","[1.0, 1.0]","[671.0, 707.0]",2
D14811_at,"leukemia_base_0002_8, leukemia_base_0002_13, leukemia_base_0002_18, leukemia_base_0002_22, leukemia_base_0002_27, leukemia_base_0011_26","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[694.0, 696.0, 730.0, 676.0, 713.0, 32.0]",6
D14812_at,"leukemia_base_0002_9, leukemia_base_0002_18","[0.999, 1.0]","[636.0, 730.0]",2
D14822_at,"leukemia_base_0002_9, leukemia_base_0002_26, leukemia_base_0002_28","[0.999, 1.0, 1.0]","[636.0, 711.0, 688.0]",3
D14823_at,"leukemia_base_0002_7, leukemia_base_0002_15","[1.0, 1.0]","[682.0, 654.0]",2
D14826_s_at,"leukemia_base_0002_2, leukemia_base_0002_5, leukemia_base_0002_10, leukemia_base_0002_16, leukemia_base_0002_18, leukemia_base_0009_22","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[683.0, 637.0, 657.0, 650.0, 730.0, 64.0]",6
D14827_at,"leukemia_base_0002_5, leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0]","[637.0, 700.0, 647.0, 688.0]",4
D14838_at,"leukemia_base_0002_16, leukemia_base_0002_23, leukemia_base_0009_15, leukemia_base_0009_22","[1.0, 1.0, 0.984, 0.984]","[650.0, 726.0, 82.0, 64.0]",4
D14874_at,"leukemia_base_0002_9, leukemia_base_0002_11, leukemia_base_0002_16, leukemia_base_0009_14","[0.999, 1.0, 1.0, 1.0]","[636.0, 707.0, 650.0, 57.0]",4
D14878_at,"leukemia_base_0002_21, leukemia_base_0002_25","[0.969, 1.0]","[679.0, 716.0]",2
D15049_at,"leukemia_base_0002_0, leukemia_base_0002_7, leukemia_base_0002_12, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0011_24","[1.0, 1.0, 1.0, 1.0, 1.0, 0.969]","[685.0, 682.0, 693.0, 676.0, 726.0, 38.0]",6
D15050_at,"leukemia_base_0002_9, leukemia_base_0009_19","[0.999, 1.0]","[636.0, 68.0]",2
D15057_at,"leukemia_base_0002_0, leukemia_base_0002_2, leukemia_base_0002_16, leukemia_base_0002_17, leukemia_base_0002_22","[1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 683.0, 650.0, 689.0, 676.0]",5
D16105_at,"leukemia_base_0002_19, leukemia_base_0009_8","[1.0, 0.984]","[683.0, 52.0]",2
D16154_at,"leukemia_base_0002_5, leukemia_base_0002_21, leukemia_base_0002_28, leukemia_base_0009_5, leukemia_base_0009_6","[1.0, 0.969, 1.0, 0.98, 0.984]","[637.0, 679.0, 688.0, 68.01, 60.0]",5
D16181_at,"leukemia_base_0002_10, leukemia_base_0002_24","[1.0, 1.0]","[657.0, 683.0]",2
D16217_at,"leukemia_base_0002_11, leukemia_base_0002_18","[1.0, 1.0]","[707.0, 730.0]",2
D16227_at,"leukemia_base_0002_2, leukemia_base_0002_10, leukemia_base_0002_14, leukemia_base_0002_19, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0]","[683.0, 657.0, 700.0, 683.0, 688.0]",5
D16294_at,"leukemia_base_0002_1, leukemia_base_0002_7, leukemia_base_0002_9, leukemia_base_0002_16, leukemia_base_0002_20","[0.984, 1.0, 0.999, 1.0, 1.0]","[681.0, 682.0, 636.0, 650.0, 647.0]",5
D16350_at,"leukemia_base_0002_1, leukemia_base_0002_4","[0.984, 1.0]","[681.0, 669.0]",2
D16469_at,"leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_20","[1.0, 1.0, 1.0]","[657.0, 707.0, 647.0]",3
D16480_at,"leukemia_base_0002_0, leukemia_base_0002_11, leukemia_base_0002_13, leukemia_base_0002_19, leukemia_base_0002_27, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 707.0, 696.0, 683.0, 713.0, 688.0]",6
D16481_at,"leukemia_base_0002_5, leukemia_base_0002_29","[1.0, 1.0]","[637.0, 707.0]",2
D16532_at,"leukemia_base_0002_18, leukemia_base_0002_27","[1.0, 1.0]","[730.0, 713.0]",2
D16562_at,"leukemia_base_0002_28, leukemia_base_0009_5","[1.0, 0.98]","[688.0, 68.01]",2
D16581_at,"leukemia_base_0002_13, leukemia_base_0002_14","[1.0, 1.0]","[696.0, 700.0]",2
D16583_at,"leukemia_base_0002_10, leukemia_base_0002_15, leukemia_base_0002_20, leukemia_base_0002_25, leukemia_base_0009_7, leukemia_base_0009_27, leukemia_base_0011_6","[1.0, 1.0, 1.0, 1.0, 0.984, 0.969, 1.0]","[657.0, 654.0, 647.0, 716.0, 58.0, 70.0, 22.0]",7
D16593_at,"leukemia_base_0002_2, leukemia_base_0002_5, leukemia_base_0002_6, leukemia_base_0002_13, leukemia_base_0002_16, leukemia_base_0002_17","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[683.0, 637.0, 671.0, 696.0, 650.0, 689.0]",6
D16611_s_at,"leukemia_base_0002_11, leukemia_base_0002_26","[1.0, 1.0]","[707.0, 711.0]",2
D16626_at,"leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_12, leukemia_base_0002_21, leukemia_base_0002_27, leukemia_base_0009_10","[1.0, 1.0, 1.0, 0.969, 1.0, 1.0]","[671.0, 682.0, 693.0, 679.0, 713.0, 62.0]",6
D16688_s_at,leukemia_base_0002_9,[0.999],[636.0],1
D16815_at,"leukemia_base_0009_5, leukemia_base_0009_15, leukemia_base_0009_18","[0.98, 0.984, 0.984]","[68.01, 82.0, 70.0]",3
D16827_s_at,leukemia_base_0002_14,[1.0],[700.0],1
D17357_at,leukemia_base_0002_5,[1.0],[637.0],1
D17390_at,"leukemia_base_0002_24, leukemia_base_0009_5","[1.0, 0.98]","[683.0, 68.01]",2
D17391_at,"leukemia_base_0002_1, leukemia_base_0002_6, leukemia_base_0002_10, leukemia_base_0002_26, leukemia_base_0002_28","[0.984, 1.0, 1.0, 1.0, 1.0]","[681.0, 671.0, 657.0, 711.0, 688.0]",5
D17400_at,"leukemia_base_0002_15, leukemia_base_0002_18, leukemia_base_0002_23","[1.0, 1.0, 1.0]","[654.0, 730.0, 726.0]",3
D17408_s_at,"leukemia_base_0002_7, leukemia_base_0002_16, leukemia_base_0002_23","[1.0, 1.0, 1.0]","[682.0, 650.0, 726.0]",3
D17427_at,"leukemia_base_0002_2, leukemia_base_0002_13","[1.0, 1.0]","[683.0, 696.0]",2
D17461_at,"leukemia_base_0002_1, leukemia_base_0002_18, leukemia_base_0002_25, leukemia_base_0002_27, leukemia_base_0009_27","[0.984, 1.0, 1.0, 1.0, 0.969]","[681.0, 730.0, 716.0, 713.0, 70.0]",5
D17516_at,"leukemia_base_0002_11, leukemia_base_0002_14","[1.0, 1.0]","[707.0, 700.0]",2
D17525_at,"leukemia_base_0002_4, leukemia_base_0002_9, leukemia_base_0002_13, leukemia_base_0002_25, leukemia_base_0002_27, leukemia_base_0009_5","[1.0, 0.999, 1.0, 1.0, 1.0, 0.98]","[669.0, 636.0, 696.0, 716.0, 713.0, 68.01]",6
D17532_at,"leukemia_base_0002_3, leukemia_base_0002_16, leukemia_base_0002_21, leukemia_base_0009_8","[1.0, 1.0, 0.969, 0.984]","[660.0, 650.0, 679.0, 52.0]",4
